  4.0299E-01  3.4711E-01
  3.5035E-01  3.1067E-01
  3.1030E-01  2.8591E-01
  2.7944E-01  2.6814E-01
  2.5530E-01  2.5459E-01
  2.3611E-01  2.4361E-01
  2.2055E-01  2.3424E-01
  2.0768E-01  2.2592E-01
  1.9682E-01  2.1829E-01
  1.8746E-01  2.1116E-01
  1.7924E-01  2.0441E-01
  1.7189E-01  1.9795E-01
  1.6521E-01  1.9174E-01
  1.5907E-01  1.8576E-01
  1.5336E-01  1.7999E-01
  1.4800E-01  1.7440E-01
  1.4294E-01  1.6899E-01
  1.4294E-01  1.6899E-01
  1.5835E+00  2.5367E+00
  1.3826E+00  1.8903E+00
  1.0920E+00  1.2719E+00
  8.6260E-01  8.7692E-01
  6.9205E-01  6.3727E-01
  5.6596E-01  4.9200E-01
  4.7239E-01  4.0276E-01
  4.0251E-01  3.4668E-01
  3.4989E-01  3.1025E-01
  3.0985E-01  2.8551E-01
  2.7900E-01  2.6775E-01
  2.5488E-01  2.5421E-01
  2.3570E-01  2.4324E-01
  2.2015E-01  2.3389E-01
  2.0730E-01  2.2557E-01
  1.9645E-01  2.1796E-01
  1.8710E-01  2.1084E-01
  1.7889E-01  2.0409E-01
  1.7155E-01  1.9764E-01
  1.6489E-01  1.9145E-01
  1.5876E-01  1.8548E-01
  1.5306E-01  1.7971E-01
  1.4771E-01  1.7413E-01
  1.4266E-01  1.6873E-01
  1.4266E-01  1.6873E-01
  1.5832E+00  2.5364E+00
  1.3824E+00  1.8900E+00
  1.0918E+00  1.2717E+00
  8.6235E-01  8.7669E-01
  6.9181E-01  6.3705E-01
  5.6572E-01  4.9178E-01
  4.7216E-01  4.0255E-01
  4.0229E-01  3.4648E-01
  3.4968E-01  3.1006E-01
  3.0964E-01  2.8532E-01
  2.7880E-01  2.6757E-01
  2.5469E-01  2.5403E-01
  2.3551E-01  2.4307E-01
  2.1997E-01  2.3372E-01
  2.0713E-01  2.2541E-01
  1.9628E-01  2.1780E-01
  1.8694E-01  2.1068E-01
  1.7873E-01  2.0394E-01
  1.7140E-01  1.9750E-01
  1.6474E-01  1.9131E-01
  1.5862E-01  1.8534E-01
  1.5292E-01  1.7958E-01
  1.4758E-01  1.7401E-01
  1.4252E-01  1.6861E-01
  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00
  2.8907E+00  3.3372E+00
  2.4982E+00  2.7139E+00
  1.9258E+00  1.9606E+00
  1.4754E+00  1.4111E+00
  1.1424E+00  1.0328E+00
  8.9808E-01  7.7413E-01
  7.1850E-01  5.9679E-01
  5.8604E-01  4.7452E-01
  4.8784E-01  3.8955E-01
  4.1458E-01  3.2986E-01
  3.5947E-01  2.8733E-01
  3.1761E-01  2.5645E-01
  2.8541E-01  2.3352E-01
  2.6028E-01  2.1604E-01
  2.4034E-01  2.0229E-01
  2.2423E-01  1.9114E-01
  2.1094E-01  1.8180E-01
  1.9975E-01  1.7374E-01
  1.9013E-01  1.6661E-01
  1.8171E-01  1.6016E-01
  1.7419E-01  1.5422E-01
  1.6739E-01  1.4869E-01
  1.6113E-01  1.4347E-01
  1.5532E-01  1.3852E-01
  1.5532E-01  1.3852E-01
  1.4988E-01  1.3380E-01
  1.4474E-01  1.2927E-01
  1.3985E-01  1.2493E-01
  1.3519E-01  1.2075E-01
  1.3073E-01  1.1672E-01
  1.2645E-01  1.1283E-01
  1.5677E+00  1.7777E+00
  1.3675E+00  1.4624E+00
  1.0775E+00  1.0822E+00
  8.4854E-01  8.0411E-01
  6.7848E-01  6.1170E-01
  5.5286E-01  4.7920E-01
  4.5974E-01  3.8747E-01
  3.9028E-01  3.2339E-01
  3.3806E-01  2.7805E-01
  2.9841E-01  2.4544E-01
  2.6794E-01  2.2150E-01
  2.4418E-01  2.0348E-01
  2.2534E-01  1.8953E-01
  2.1013E-01  1.7837E-01
  1.9760E-01  1.6916E-01
  1.8706E-01  1.6133E-01
  1.7801E-01  1.5448E-01
  1.7009E-01  1.4834E-01
  1.7009E-01  1.4834E-01
  1.6084E+00  1.8114E+00
  1.4057E+00  1.4945E+00
  1.1137E+00  1.1130E+00
  8.8304E-01  8.3360E-01
  7.1145E-01  6.4008E-01
  5.8446E-01  5.0654E-01
  4.9010E-01  4.1385E-01
  4.1951E-01  3.4884E-01
  3.6623E-01  3.0263E-01
  3.2559E-01  2.6919E-01
  2.9419E-01  2.4445E-01
  2.6954E-01  2.2566E-01
  2.4986E-01  2.1096E-01
  2.3384E-01  1.9909E-01
  2.2053E-01  1.8919E-01
  2.0924E-01  1.8070E-01
  1.9948E-01  1.7320E-01
  1.9087E-01  1.6644E-01
  1.8314E-01  1.6024E-01
  1.7610E-01  1.5446E-01
  1.6961E-01  1.4903E-01
  1.6356E-01  1.4388E-01
  1.5787E-01  1.3896E-01
  1.5249E-01  1.3426E-01
  1.5249E-01  1.3426E-01
  1.5927E+00  1.7984E+00
  1.3916E+00  1.4824E+00
  1.1007E+00  1.1015E+00
  8.7099E-01  8.2271E-01
  7.0017E-01  6.2968E-01
  5.7382E-01  4.9658E-01
  4.8000E-01  4.0427E-01
  4.0987E-01  3.3962E-01
  3.5701E-01  2.9374E-01
  3.1675E-01  2.6061E-01
  2.8568E-01  2.3617E-01
  2.6134E-01  2.1766E-01
  2.4196E-01  2.0324E-01
  2.2621E-01  1.9163E-01
  2.1316E-01  1.8198E-01
  2.0212E-01  1.7372E-01
  1.9259E-01  1.6646E-01
  1.8421E-01  1.5993E-01
  1.7670E-01  1.5394E-01
  1.6987E-01  1.4837E-01
  1.6358E-01  1.4314E-01
  1.5773E-01  1.3818E-01
  1.5223E-01  1.3346E-01
  1.4703E-01  1.2894E-01
  1.4703E-01  1.2894E-01
  1.5874E+00  1.7932E+00
  1.3865E+00  1.4774E+00
  1.0958E+00  1.0967E+00
  8.6619E-01  8.1806E-01
  6.9552E-01  6.2518E-01
  5.6932E-01  4.9223E-01
  4.7565E-01  4.0006E-01
  4.0566E-01  3.3556E-01
  3.5294E-01  2.8981E-01
  3.1280E-01  2.5681E-01
  2.8186E-01  2.3250E-01
  2.5765E-01  2.1411E-01
  2.3838E-01  1.9980E-01
  2.2275E-01  1.8831E-01
  2.0981E-01  1.7877E-01
  1.9888E-01  1.7062E-01
  1.8945E-01  1.6346E-01
  1.8117E-01  1.5703E-01
  1.7375E-01  1.5113E-01
  1.6702E-01  1.4566E-01
  1.6082E-01  1.4052E-01
  1.5506E-01  1.3565E-01
  1.4964E-01  1.3101E-01
  1.4453E-01  1.2657E-01
  1.4453E-01  1.2657E-01
  1.5850E+00  1.7909E+00
  1.3841E+00  1.4752E+00
  1.0935E+00  1.0946E+00
  8.6400E-01  8.1599E-01
  6.9340E-01  6.2318E-01
  5.6726E-01  4.9029E-01
  4.7365E-01  3.9819E-01
  4.0373E-01  3.3375E-01
  3.5107E-01  2.8806E-01
  3.1100E-01  2.5512E-01
  2.8011E-01  2.3086E-01
  2.5596E-01  2.1253E-01
  2.3674E-01  1.9827E-01
  2.2116E-01  1.8683E-01
  2.0827E-01  1.7734E-01
  1.9739E-01  1.6924E-01
  1.8801E-01  1.6213E-01
  1.7977E-01  1.5573E-01
  1.7241E-01  1.4989E-01
  1.6572E-01  1.4445E-01
  1.5956E-01  1.3935E-01
  1.5383E-01  1.3452E-01
  1.4846E-01  1.2992E-01
  1.4338E-01  1.2551E-01
  1.4338E-01  1.2551E-01
  1.5839E+00  1.7899E+00
  1.3830E+00  1.4742E+00
  1.0924E+00  1.0936E+00
  8.6299E-01  8.1507E-01
  6.9242E-01  6.2229E-01
  5.6632E-01  4.8943E-01
  4.7274E-01  3.9736E-01
  4.0285E-01  3.3294E-01
  3.5022E-01  2.8728E-01
  3.1017E-01  2.5437E-01
  2.7931E-01  2.3013E-01
  2.5518E-01  2.1183E-01
  2.3599E-01  1.9759E-01
  2.2043E-01  1.8617E-01
  2.0757E-01  1.7671E-01
  1.9671E-01  1.6862E-01
  1.8736E-01  1.6153E-01
  1.7914E-01  1.5516E-01
  1.7179E-01  1.4933E-01
  1.6512E-01  1.4392E-01
  1.5898E-01  1.3883E-01
  1.5328E-01  1.3402E-01
  1.4792E-01  1.2943E-01
  1.4286E-01  1.2504E-01
  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00
  2.8907E+00  2.7232E+00
  2.4982E+00  2.1228E+00
  1.9258E+00  1.4612E+00
  1.4754E+00  9.9981E-01
  1.1424E+00  6.9552E-01
  8.9808E-01  4.9621E-01
  7.1850E-01  3.6531E-01
  5.8604E-01  2.7884E-01
  4.8784E-01  2.2120E-01
  4.1458E-01  1.8230E-01
  3.5947E-01  1.5559E-01
  3.1761E-01  1.3684E-01
  2.8541E-01  1.2331E-01
  2.6028E-01  1.1320E-01
  2.4034E-01  1.0536E-01
  2.2423E-01  9.9041E-02
  2.1094E-01  9.3758E-02
  1.9975E-01  8.9190E-02
  1.9013E-01  8.5129E-02
  1.8171E-01  8.1440E-02
  1.7419E-01  7.8032E-02
  1.6739E-01  7.4847E-02
  1.6113E-01  7.1842E-02
  1.5532E-01  6.8992E-02
  1.5532E-01  6.8992E-02
  1.4988E-01  6.6276E-02
  1.4474E-01  6.3682E-02
  1.3985E-01  6.1198E-02
  1.3519E-01  5.8817E-02
  1.3073E-01  5.6532E-02
  1.2645E-01  5.4338E-02
  1.2233E-01  5.2232E-02
  1.1836E-01  5.0207E-02
  1.1454E-01  4.8262E-02
  1.1084E-01  4.6393E-02
  1.0727E-01  4.4597E-02
  1.0382E-01  4.2870E-02
  1.5458E+00  1.4028E+00
  1.3464E+00  1.1010E+00
  1.0571E+00  7.6870E-01
  8.2882E-01  5.3651E-01
  6.5941E-01  3.8295E-01
  5.3441E-01  2.8193E-01
  4.4189E-01  2.1517E-01
  3.7301E-01  1.7068E-01
  3.2135E-01  1.4065E-01
  2.8223E-01  1.2003E-01
  2.5228E-01  1.0556E-01
  2.2902E-01  9.5115E-02
  2.2902E-01  9.5115E-02
  1.6560E+00  1.4489E+00
  1.4450E+00  1.1426E+00
  1.1468E+00  8.0700E-01
  9.1146E-01  5.7222E-01
  7.3635E-01  4.1655E-01
  6.0667E-01  3.1376E-01
  5.1023E-01  2.4547E-01
  4.3799E-01  1.9960E-01
  3.8340E-01  1.6832E-01
  3.4169E-01  1.4656E-01
  3.0939E-01  1.3101E-01
  2.8398E-01  1.1954E-01
  2.6363E-01  1.1077E-01
  2.4702E-01  1.0380E-01
  2.3319E-01  9.8042E-02
  2.2142E-01  9.3121E-02
  2.1121E-01  8.8788E-02
  2.0218E-01  8.4879E-02
  1.9406E-01  8.1288E-02
  1.8665E-01  7.7943E-02
  1.7981E-01  7.4798E-02
  1.7342E-01  7.1819E-02
  1.6741E-01  6.8985E-02
  1.6172E-01  6.6280E-02
  1.6172E-01  6.6280E-02
  1.6016E+00  1.4253E+00
  1.4002E+00  1.1226E+00
  1.1091E+00  7.8945E-01
  8.7908E-01  5.5645E-01
  7.0799E-01  4.0212E-01
  5.8139E-01  3.0035E-01
  4.8733E-01  2.3288E-01
  4.1697E-01  1.8770E-01
  3.6388E-01  1.5701E-01
  3.2340E-01  1.3576E-01
  2.9211E-01  1.2068E-01
  2.6757E-01  1.0965E-01
  2.4799E-01  1.0128E-01
  2.3205E-01  9.4693E-02
  2.1881E-01  8.9299E-02
  2.0759E-01  8.4723E-02
  1.9789E-01  8.0719E-02
  1.8933E-01  7.7125E-02
  1.8166E-01  7.3835E-02
  1.7467E-01  7.0780E-02
  1.6823E-01  6.7913E-02
  1.6222E-01  6.5201E-02
  1.5658E-01  6.2624E-02
  1.5124E-01  6.0165E-02
  1.5124E-01  6.0165E-02
  1.5915E+00  1.4194E+00
  1.3904E+00  1.1169E+00
  1.0996E+00  7.8401E-01
  8.6989E-01  5.5123E-01
  6.9911E-01  3.9710E-01
  5.7279E-01  2.9553E-01
  4.7900E-01  2.2824E-01
  4.0891E-01  1.8324E-01
  3.5608E-01  1.5272E-01
  3.1585E-01  1.3164E-01
  2.8481E-01  1.1672E-01
  2.6050E-01  1.0584E-01
  2.4114E-01  9.7622E-02
  2.2542E-01  9.1175E-02
  2.1240E-01  8.5917E-02
  2.0138E-01  8.1472E-02
  1.9187E-01  7.7594E-02
  1.8351E-01  7.4121E-02
  1.7602E-01  7.0947E-02
  1.6922E-01  6.8004E-02
  1.6295E-01  6.5244E-02
  1.5712E-01  6.2636E-02
  1.5164E-01  6.0158E-02
  1.4646E-01  5.7794E-02
  1.4646E-01  5.7794E-02
  1.5869E+00  1.4171E+00
  1.3859E+00  1.1148E+00
  1.0952E+00  7.8191E-01
  8.6569E-01  5.4921E-01
  6.9504E-01  3.9515E-01
  5.6885E-01  2.9366E-01
  4.7519E-01  2.2644E-01
  4.0522E-01  1.8151E-01
  3.5251E-01  1.5106E-01
  3.1239E-01  1.3004E-01
  2.8146E-01  1.1518E-01
  2.5726E-01  1.0436E-01
  2.3800E-01  9.6203E-02
  2.2238E-01  8.9811E-02
  2.0946E-01  8.4606E-02
  1.9854E-01  8.0212E-02
  1.8912E-01  7.6382E-02
  1.8085E-01  7.2956E-02
  1.7345E-01  6.9828E-02
  1.6672E-01  6.6928E-02
  1.6053E-01  6.4209E-02
  1.5478E-01  6.1641E-02
  1.4937E-01  5.9202E-02
  1.4427E-01  5.6875E-02
  1.4427E-01  5.6875E-02
  1.5847E+00  1.4163E+00
  1.3839E+00  1.1139E+00
  1.0932E+00  7.8109E-01
  8.6377E-01  5.4842E-01
  6.9318E-01  3.9440E-01
  5.6705E-01  2.9293E-01
  4.7345E-01  2.2575E-01
  4.0353E-01  1.8084E-01
  3.5088E-01  1.5042E-01
  3.1081E-01  1.2942E-01
  2.7993E-01  1.1459E-01
  2.5578E-01  1.0379E-01
  2.3657E-01  9.5653E-02
  2.2099E-01  8.9282E-02
  2.0811E-01  8.4098E-02
  1.9724E-01  7.9723E-02
  1.8786E-01  7.5912E-02
  1.7963E-01  7.2504E-02
  1.7227E-01  6.9394E-02
  1.6558E-01  6.6510E-02
  1.5943E-01  6.3808E-02
  1.5371E-01  6.1256E-02
  1.4834E-01  5.8831E-02
  1.4326E-01  5.6519E-02
  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00
  2.8907E+00  2.5463E+00
  2.4982E+00  1.4003E+00
  1.9258E+00  6.5721E-01
  1.4754E+00  3.1107E-01
  1.1424E+00  1.5944E-01
  8.9808E-01  9.3439E-02
  7.1850E-01  6.4194E-02
  5.8604E-01  5.0651E-02
  4.8784E-01  4.3832E-02
  4.1458E-01  3.9918E-02
  3.5947E-01  3.7283E-02
  3.1761E-01  3.5237E-02
  2.8541E-01  3.3482E-02
  2.6028E-01  3.1892E-02
  2.4034E-01  3.0411E-02
  2.2423E-01  2.9012E-02
  2.1094E-01  2.7683E-02
  1.9975E-01  2.6418E-02
  1.9013E-01  2.5212E-02
  1.8171E-01  2.4061E-02
  1.7419E-01  2.2963E-02
  1.6739E-01  2.1915E-02
  1.6113E-01  2.0915E-02
  1.5532E-01  1.9961E-02
  1.5532E-01  1.9961E-02
  1.4988E-01  1.9050E-02
  1.4474E-01  1.8180E-02
  1.3985E-01  1.7351E-02
  1.3519E-01  1.6559E-02
  1.3073E-01  1.5804E-02
  1.2645E-01  1.5082E-02
  1.2233E-01  1.4394E-02
  1.1836E-01  1.3737E-02
  1.1454E-01  1.3111E-02
  1.1084E-01  1.2512E-02
  1.0727E-01  1.1941E-02
  1.0382E-01  1.1397E-02
  1.0049E-01  1.0877E-02
  9.7260E-02  1.0380E-02
  9.4140E-02  9.9066E-03
  9.1120E-02  9.4545E-03
  8.8199E-02  9.0231E-03
  8.5372E-02  8.6114E-03
  1.5280E+00  1.2814E+00
  1.3291E+00  7.0800E-01
  1.0403E+00  3.3609E-01
  8.1264E-01  1.6268E-01
  6.4375E-01  8.6539E-02
  5.1926E-01  5.3226E-02
  5.1926E-01  5.3226E-02
  1.8726E+00  1.3115E+00
  1.6079E+00  7.3141E-01
  1.2705E+00  3.5617E-01
  1.0066E+00  1.8089E-01
  8.1062E-01  1.0351E-01
  6.6560E-01  6.9254E-02
  5.5786E-01  5.3530E-02
  4.7728E-01  4.5750E-02
  4.1648E-01  4.1395E-02
  3.7011E-01  3.8544E-02
  3.3429E-01  3.6376E-02
  3.0619E-01  3.4542E-02
  2.8376E-01  3.2893E-02
  2.6551E-01  3.1360E-02
  2.5036E-01  2.9916E-02
  2.3752E-01  2.8545E-02
  2.2641E-01  2.7240E-02
  2.1662E-01  2.5996E-02
  2.0783E-01  2.4810E-02
  1.9984E-01  2.3678E-02
  1.9247E-01  2.2597E-02
  1.8560E-01  2.1566E-02
  1.7914E-01  2.0582E-02
  1.7303E-01  1.9643E-02
  1.7303E-01  1.9643E-02
  1.6126E+00  1.2919E+00
  1.4108E+00  7.1804E-01
  1.1193E+00  3.4568E-01
  8.8894E-01  1.7183E-01
  7.1753E-01  9.5273E-02
  5.9062E-01  6.1562E-02
  4.9625E-01  4.6262E-02
  4.2561E-01  3.8844E-02
  3.7224E-01  3.4818E-02
  3.3148E-01  3.2272E-02
  2.9994E-01  3.0393E-02
  2.7515E-01  2.8833E-02
  2.5532E-01  2.7444E-02
  2.3914E-01  2.6161E-02
  2.2568E-01  2.4954E-02
  2.1424E-01  2.3810E-02
  2.0432E-01  2.2721E-02
  1.9556E-01  2.1683E-02
  1.8769E-01  2.0693E-02
  1.8051E-01  1.9749E-02
  1.7388E-01  1.8848E-02
  1.6769E-01  1.7988E-02
  1.6188E-01  1.7167E-02
  1.5637E-01  1.6384E-02
  1.5637E-01  1.6384E-02
  1.5965E+00  1.2888E+00
  1.3952E+00  7.1508E-01
  1.1042E+00  3.4284E-01
  8.7439E-01  1.6913E-01
  7.0346E-01  9.2692E-02
  5.7700E-01  5.9099E-02
  4.8308E-01  4.3912E-02
  4.1286E-01  3.6601E-02
  3.5991E-01  3.2677E-02
  3.1955E-01  3.0229E-02
  2.8839E-01  2.8443E-02
  2.6397E-01  2.6973E-02
  2.4449E-01  2.5669E-02
  2.2867E-01  2.4466E-02
  2.1554E-01  2.3337E-02
  2.0442E-01  2.2266E-02
  1.9482E-01  2.1248E-02
  1.8636E-01  2.0277E-02
  1.7878E-01  1.9351E-02
  1.7189E-01  1.8468E-02
  1.6554E-01  1.7625E-02
  1.5962E-01  1.6821E-02
  1.5406E-01  1.6054E-02
  1.4880E-01  1.5321E-02
  1.4880E-01  1.5321E-02
  1.5891E+00  1.2878E+00
  1.3881E+00  7.1411E-01
  1.0974E+00  3.4192E-01
  8.6775E-01  1.6824E-01
  6.9703E-01  9.1851E-02
  5.7078E-01  5.8296E-02
  4.7706E-01  4.3145E-02
  4.0703E-01  3.5870E-02
  3.5426E-01  3.1979E-02
  3.1408E-01  2.9563E-02
  2.8310E-01  2.7807E-02
  2.5885E-01  2.6366E-02
  2.3954E-01  2.5090E-02
  2.2387E-01  2.3914E-02
  2.1090E-01  2.2809E-02
  1.9993E-01  2.1763E-02
  1.9047E-01  2.0767E-02
  1.8215E-01  1.9819E-02
  1.7471E-01  1.8914E-02
  1.6795E-01  1.8051E-02
  1.6172E-01  1.7227E-02
  1.5592E-01  1.6441E-02
  1.5048E-01  1.5691E-02
  1.4534E-01  1.4975E-02
  1.4534E-01  1.4975E-02
  1.5858E+00  1.2874E+00
  1.3849E+00  7.1379E-01
  1.0942E+00  3.4162E-01
  8.6471E-01  1.6796E-01
  6.9409E-01  9.1577E-02
  5.6793E-01  5.8034E-02
  4.7430E-01  4.2896E-02
  4.0436E-01  3.5632E-02
  3.5168E-01  3.1752E-02
  3.1158E-01  2.9346E-02
  2.8068E-01  2.7600E-02
  2.5651E-01  2.6168E-02
  2.3727E-01  2.4901E-02
  2.2168E-01  2.3734E-02
  2.0877E-01  2.2637E-02
  1.9787E-01  2.1599E-02
  1.8848E-01  2.0611E-02
  1.8023E-01  1.9669E-02
  1.7284E-01  1.8771E-02
  1.6614E-01  1.7915E-02
  1.5997E-01  1.7097E-02
  1.5423E-01  1.6317E-02
  1.4885E-01  1.5572E-02
  1.4375E-01  1.4862E-02
  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00
  2.8907E+00  1.8307E+00
  2.4982E+00  1.7364E+00
  1.9258E+00  1.4779E+00
  1.4754E+00  1.2462E+00
  1.1424E+00  1.0547E+00
  8.9808E-01  8.9790E-01
  7.1850E-01  7.6944E-01
  5.8604E-01  6.6404E-01
  4.8784E-01  5.7737E-01
  4.1458E-01  5.0589E-01
  3.5947E-01  4.4678E-01
  3.1761E-01  3.9772E-01
  2.8541E-01  3.5684E-01
  2.6028E-01  3.2262E-01
  2.4034E-01  2.9384E-01
  2.2423E-01  2.6949E-01
  2.1094E-01  2.4876E-01
  1.9975E-01  2.3100E-01
  1.9013E-01  2.1568E-01
  1.8171E-01  2.0236E-01
  1.7419E-01  1.9069E-01
  1.6739E-01  1.8039E-01
  1.6113E-01  1.7122E-01
  1.5532E-01  1.6300E-01
  1.5532E-01  1.6300E-01
  1.4988E-01  1.5556E-01
  1.4474E-01  1.4879E-01
  1.3985E-01  1.4258E-01
  1.3519E-01  1.3685E-01
  1.3073E-01  1.3153E-01
  1.2645E-01  1.2657E-01
  1.2233E-01  1.2191E-01
  1.1836E-01  1.1752E-01
  1.1454E-01  1.1337E-01
  1.1084E-01  1.0942E-01
  1.0727E-01  1.0567E-01
  1.0382E-01  1.0209E-01
  1.0049E-01  9.8670E-02
  9.7260E-02  9.5389E-02
  9.4140E-02  9.2240E-02
  9.1120E-02  8.9213E-02
  8.8199E-02  8.6301E-02
  8.5372E-02  8.3496E-02
  8.2636E-02  8.0793E-02
  7.9988E-02  7.8184E-02
  7.7425E-02  7.5667E-02
  7.4944E-02  7.3236E-02
  7.2543E-02  7.0887E-02
  7.0220E-02  6.8617E-02
  7.0220E-02  6.8617E-02
  2.9586E+00  1.8971E+00
  2.5640E+00  1.8007E+00
  1.9895E+00  1.5401E+00
  1.5370E+00  1.3065E+00
  1.2021E+00  1.1131E+00
  9.5584E-01  9.5438E-01
  7.7441E-01  8.2413E-01
  6.4016E-01  7.1699E-01
  5.4023E-01  6.2862E-01
  4.6529E-01  5.5552E-01
  4.0856E-01  4.9483E-01
  3.6512E-01  4.4424E-01
  3.3140E-01  4.0188E-01
  3.0480E-01  3.6623E-01
  2.8343E-01  3.3606E-01
  2.6594E-01  3.1037E-01
  2.5131E-01  2.8834E-01
  2.3883E-01  2.6933E-01
  2.2796E-01  2.5279E-01
  2.1833E-01  2.3829E-01
  2.0964E-01  2.2548E-01
  2.0169E-01  2.1407E-01
  1.9434E-01  2.0383E-01
  1.8747E-01  1.9457E-01
  1.8747E-01  1.9457E-01
  1.6263E+00  1.1015E+00
  1.4239E+00  1.0466E+00
  1.1319E+00  9.1017E-01
  9.0111E-01  7.8771E-01
  7.2926E-01  6.8576E-01
  6.0193E-01  6.0153E-01
  5.0718E-01  5.3182E-01
  4.3616E-01  4.7393E-01
  3.8244E-01  4.2566E-01
  3.4134E-01  3.8523E-01
  3.0948E-01  3.5120E-01
  2.8438E-01  3.2239E-01
  2.6424E-01  2.9784E-01
  2.4778E-01  2.7679E-01
  2.3404E-01  2.5861E-01
  2.2233E-01  2.4279E-01
  2.1215E-01  2.2892E-01
  2.0314E-01  2.1665E-01
  1.9502E-01  2.0573E-01
  1.8761E-01  1.9592E-01
  1.8075E-01  1.8704E-01
  1.7434E-01  1.7895E-01
  1.6831E-01  1.7152E-01
  1.6260E-01  1.6466E-01
  1.6260E-01  1.6466E-01
  1.6025E+00  1.0736E+00
  1.4010E+00  1.0205E+00
  1.1099E+00  8.8567E-01
  8.7986E-01  7.6458E-01
  7.0875E-01  6.6385E-01
  5.8213E-01  5.8070E-01
  4.8804E-01  5.1197E-01
  4.1766E-01  4.5496E-01
  3.6455E-01  4.0750E-01
  3.2404E-01  3.6782E-01
  2.9274E-01  3.3448E-01
  2.6818E-01  3.0630E-01
  2.4857E-01  2.8236E-01
  2.3262E-01  2.6187E-01
  2.1936E-01  2.4423E-01
  2.0813E-01  2.2891E-01
